Activity Period,Operating Airline,GEO Summary,GEO Region,Price Category Code,Terminal,Boarding Area,Passenger Count,Year,Month
201012,50,0,0,0,3,0,31727,2010,11
201012,24,1,3,1,3,0,7497,2010,11
201012,24,1,3,1,3,0,6985,2010,11
201012,25,1,2,1,3,0,3886,2010,11
201012,25,1,2,1,3,0,4191,2010,11
201012,65,1,8,1,3,0,2949,2010,11
201012,65,1,8,1,3,0,3285,2010,11
201012,26,1,3,1,3,6,16312,2010,11
201012,26,1,3,1,3,6,16410,2010,11
201012,27,0,0,1,0,1,4767,2010,11
201012,27,0,0,1,0,1,5021,2010,11
201012,31,1,2,1,3,0,8896,2010,11
201012,31,1,2,1,3,0,11938,2010,11
201012,44,1,4,1,3,0,5459,2010,11
201012,44,1,4,1,3,0,4384,2010,11
201012,32,1,2,1,3,6,14311,2010,11
201012,32,1,2,1,3,6,13775,2010,11
201012,33,0,0,1,0,2,9783,2010,11
201012,33,0,0,1,0,2,10173,2010,11
201012,33,0,0,1,2,5,114654,2010,11
201012,33,0,0,1,2,5,118323,2010,11
201012,33,1,1,1,3,6,2263,2010,11
201012,33,1,1,1,2,5,10234,2010,11
201012,33,1,1,1,2,5,11191,2010,11
201012,52,0,0,0,0,1,126996,2010,11
201012,52,0,0,0,0,1,131273,2010,11
201012,52,0,0,0,0,1,347,2010,11
201012,34,0,0,0,3,6,4597,2010,11
201012,34,0,0,0,3,6,4723,2010,11
201012,64,1,3,1,3,6,5196,2010,11
201012,64,1,3,1,3,6,5007,2010,11
201012,35,1,6,1,3,0,4923,2010,11
201012,35,1,6,1,3,0,6858,2010,11
201012,36,0,0,1,0,1,61471,2010,11
201012,36,0,0,1,0,1,62735,2010,11
201012,37,0,0,1,0,1,63988,2010,11
201012,37,0,0,1,0,1,63299,2010,11
201012,38,0,0,1,3,6,12869,2010,11
201012,38,0,0,1,3,6,11885,2010,11
201012,38,0,0,1,2,4,19229,2010,11
201012,38,0,0,1,2,4,19184,2010,11
201012,38,0,0,1,2,4,289,2010,11
201012,38,0,0,1,2,5,365334,2010,11
201012,38,0,0,1,2,5,364504,2010,11
201012,38,0,0,1,2,5,5489,2010,11
201012,38,1,2,1,3,6,62566,2010,11
201012,38,1,2,1,3,6,63098,2010,11
201012,38,1,2,1,3,6,2912,2010,11
201012,38,1,4,1,3,6,10244,2010,11
201012,38,1,4,1,3,6,9219,2010,11
201012,38,1,4,1,3,6,503,2010,11
201012,38,1,1,1,2,5,12435,2010,11
201012,38,1,1,1,2,5,12008,2010,11
201012,38,1,1,1,2,5,185,2010,11
201012,38,1,3,1,3,6,15593,2010,11
201012,38,1,3,1,3,6,16169,2010,11
201012,38,1,3,1,3,6,247,2010,11
201012,38,1,5,1,3,6,10520,2010,11
201012,38,1,5,1,3,6,13221,2010,11
201012,53,0,0,0,3,0,105231,2010,11
201012,53,0,0,0,3,0,109067,2010,11
201012,53,1,1,0,3,0,2554,2010,11
201012,53,1,1,0,3,0,2573,2010,11
201012,53,1,5,1,3,0,727,2010,11
201012,53,1,5,0,3,0,1234,2010,11
201012,39,1,3,1,3,0,6493,2010,11
201012,39,1,3,1,3,0,6687,2010,11
201101,49,1,5,1,3,0,2893,2011,0
201101,49,1,5,1,3,0,3157,2011,0
201101,1,1,1,1,2,4,18556,2011,0
201101,1,1,1,1,2,4,18556,2011,0
201101,2,1,2,1,3,6,7271,2011,0
201101,2,1,2,1,3,6,7081,2011,0
201101,3,1,3,1,3,0,7644,2011,0
201101,3,1,3,1,3,0,7084,2011,0
201101,4,1,4,1,3,6,7606,2011,0
201101,4,1,4,1,3,6,9065,2011,0
201101,5,0,0,0,0,1,8166,2011,0
201101,5,0,0,0,0,1,8543,2011,0
201101,6,0,0,1,0,1,28870,2011,0
201101,6,0,0,1,0,1,27901,2011,0
201101,6,1,5,1,3,0,7682,2011,0
201101,6,1,5,1,0,1,6667,2011,0
201101,7,1,2,1,3,6,7188,2011,0
201101,7,1,2,1,3,6,6345,2011,0
201101,8,0,0,1,2,4,115419,2011,0
201101,8,0,0,1,2,4,109202,2011,0
201101,10,1,2,1,3,0,4725,2011,0
201101,10,1,2,1,3,0,4123,2011,0
201101,13,1,3,1,3,0,16111,2011,0
201101,13,1,3,1,3,0,14645,2011,0
201101,14,1,2,1,3,0,21378,2011,0
201101,14,1,2,1,3,0,20381,2011,0
201101,15,1,2,1,3,0,9940,2011,0
201101,15,1,2,1,3,0,10378,2011,0
201101,16,0,0,1,0,2,96625,2011,0
201101,16,0,0,1,0,2,92264,2011,0
201101,16,1,2,1,3,0,6236,2011,0
201101,16,1,2,1,3,0,5171,2011,0
201101,17,1,2,1,3,6,12760,2011,0
201101,17,1,2,1,3,6,11971,2011,0
201101,57,1,7,1,3,6,10099,2011,0
201101,57,1,7,1,3,6,8661,2011,0
201101,18,0,0,0,0,2,14537,2011,0
201101,18,0,0,0,0,2,13511,2011,0
201101,19,0,0,1,0,2,6851,2011,0
201101,19,0,0,1,0,2,6657,2011,0
201101,20,0,0,1,0,1,6886,2011,0
201101,20,0,0,1,0,1,6636,2011,0
201101,23,1,2,1,3,0,5806,2011,0
201101,23,1,2,1,3,0,5194,2011,0
201101,50,0,0,0,3,0,29836,2011,0
201101,50,0,0,0,3,0,28047,2011,0
201101,24,1,3,1,3,0,7215,2011,0
201101,24,1,3,1,3,0,6147,2011,0
201101,25,1,2,1,3,0,4729,2011,0
201101,25,1,2,1,3,0,4479,2011,0
201101,65,1,8,1,3,0,3685,2011,0
201101,65,1,8,1,3,0,2882,2011,0
201101,26,1,3,1,3,6,17997,2011,0
201101,26,1,3,1,3,6,17137,2011,0
201101,27,0,0,1,0,1,4456,2011,0
201101,27,0,0,1,0,1,4493,2011,0
201101,31,1,2,1,3,0,12221,2011,0
201101,31,1,2,1,3,0,12131,2011,0
201101,44,1,4,1,3,0,4805,2011,0
201101,44,1,4,1,3,0,5547,2011,0
201101,62,0,0,0,3,0,40,2011,0
201101,62,0,0,0,3,0,40,2011,0
201101,32,1,2,1,3,6,15392,2011,0
201101,32,1,2,1,3,6,14592,2011,0
201101,33,0,0,1,0,2,14550,2011,0
201101,33,0,0,1,0,2,13749,2011,0
201101,33,0,0,1,2,5,112128,2011,0
201101,33,0,0,1,2,5,110031,2011,0
201101,33,1,1,1,3,6,2000,2011,0
201101,33,1,1,1,2,5,10780,2011,0
201101,33,1,1,1,2,5,12505,2011,0
201101,52,0,0,0,0,1,117319,2011,0
201101,52,0,0,0,0,1,110540,2011,0
201101,52,0,0,0,0,1,110,2011,0
201101,34,0,0,0,3,6,480,2011,0
201101,34,0,0,0,3,6,443,2011,0
201101,64,1,3,1,3,6,5268,2011,0
201101,64,1,3,1,3,6,4619,2011,0
201101,35,1,6,1,3,0,5690,2011,0
201101,35,1,6,1,3,0,5436,2011,0
201101,36,0,0,1,0,1,55630,2011,0
201101,36,0,0,1,0,1,53278,2011,0
201101,37,0,0,1,0,1,57803,2011,0
201101,37,0,0,1,0,1,55189,2011,0
201101,38,0,0,1,3,6,10974,2011,0
201101,38,0,0,1,3,6,8048,2011,0
201101,38,0,0,1,2,4,17025,2011,0
201101,38,0,0,1,2,4,16758,2011,0
201101,38,0,0,1,2,4,267,2011,0
201101,38,0,0,1,2,5,323470,2011,0
201101,38,0,0,1,2,5,318407,2011,0
201101,38,0,0,1,2,5,5080,2011,0
201101,38,1,2,1,3,6,64494,2011,0
201101,38,1,2,1,3,6,59731,2011,0
201101,38,1,2,1,3,6,3392,2011,0
201101,38,1,4,1,3,6,8421,2011,0
201101,38,1,4,1,3,6,10523,2011,0
201101,38,1,4,1,3,6,776,2011,0
201101,38,1,1,1,2,5,9129,2011,0
201101,38,1,1,1,2,5,8700,2011,0
201101,38,1,1,1,2,5,14,2011,0
201101,38,1,3,1,3,6,15888,2011,0
201101,38,1,3,1,3,6,14972,2011,0
201101,38,1,3,1,3,6,523,2011,0
201101,38,1,5,1,3,6,9186,2011,0
201101,38,1,5,1,3,6,8698,2011,0
201101,53,0,0,0,3,0,89933,2011,0
201101,53,0,0,0,3,0,88639,2011,0
201101,53,1,1,0,3,0,1449,2011,0
201101,53,1,1,0,3,0,1475,2011,0
201101,53,1,5,0,3,0,1921,2011,0
201101,53,1,5,0,3,0,2067,2011,0
201101,39,1,3,1,3,0,7349,2011,0
201101,39,1,3,1,3,0,6640,2011,0
201102,49,1,5,1,3,0,2517,2011,1
201102,49,1,5,1,3,0,2452,2011,1
201102,1,1,1,1,2,4,17810,2011,1
201102,1,1,1,1,2,4,16746,2011,1
201102,2,1,2,1,3,6,6053,2011,1
201102,2,1,2,1,3,6,5914,2011,1
201102,3,1,3,1,3,0,6161,2011,1
201102,3,1,3,1,3,0,5831,2011,1
201102,4,1,4,1,3,6,6192,2011,1
201102,4,1,4,1,3,6,7846,2011,1
201102,5,0,0,0,0,1,6707,2011,1
201102,5,0,0,0,0,1,6496,2011,1
201102,6,0,0,1,0,1,28374,2011,1
201102,6,0,0,1,0,1,28047,2011,1
201102,6,1,5,1,3,0,6070,2011,1
201102,6,1,5,1,0,1,6175,2011,1
201102,7,1,2,1,3,6,5893,2011,1
201102,7,1,2,1,3,6,5400,2011,1
201102,8,0,0,1,2,4,102869,2011,1
201102,8,0,0,1,2,4,102318,2011,1
201102,10,1,2,1,3,0,3784,2011,1
201102,10,1,2,1,3,0,4077,2011,1
201102,13,1,3,1,3,0,13948,2011,1
201102,13,1,3,1,3,0,12099,2011,1
201102,14,1,2,1,3,0,16520,2011,1
201102,14,1,2,1,3,0,16737,2011,1
201102,15,1,2,1,3,0,7065,2011,1
201102,15,1,2,1,3,0,7763,2011,1
201102,16,0,0,1,0,2,86783,2011,1
201102,16,0,0,1,0,2,83118,2011,1
201102,16,1,2,1,3,0,4300,2011,1
201102,16,1,2,1,3,0,4158,2011,1
201102,17,1,2,1,3,6,8911,2011,1
201102,17,1,2,1,3,6,9213,2011,1
201102,57,1,7,1,3,6,7928,2011,1
201102,57,1,7,1,3,6,7425,2011,1
201102,18,0,0,0,0,2,12454,2011,1
201102,18,0,0,0,0,2,11727,2011,1
201102,19,0,0,1,0,2,6179,2011,1
201102,19,0,0,1,0,2,6236,2011,1
201102,20,0,0,1,0,1,6243,2011,1
201102,20,0,0,1,0,1,6231,2011,1
201102,23,1,2,1,3,0,4653,2011,1
201102,23,1,2,1,3,0,4462,2011,1
201102,50,0,0,0,3,0,27085,2011,1
201102,50,0,0,0,3,0,26166,2011,1
201102,24,1,3,1,3,0,6293,2011,1
201102,24,1,3,1,3,0,4996,2011,1
201102,25,1,2,1,3,0,3677,2011,1
201102,25,1,2,1,3,0,3946,2011,1
201102,65,1,8,1,3,0,2940,2011,1
201102,65,1,8,1,3,0,2954,2011,1
201102,26,1,3,1,3,6,14901,2011,1
201102,26,1,3,1,3,6,13917,2011,1
201102,27,0,0,1,0,1,3958,2011,1
201102,27,0,0,1,0,1,4020,2011,1
201102,31,1,2,1,3,0,10866,2011,1
201102,31,1,2,1,3,0,9034,2011,1
201102,44,1,4,1,3,0,3467,2011,1
201102,44,1,4,1,3,0,3878,2011,1
201102,32,1,2,1,3,6,10712,2011,1
201102,32,1,2,1,3,6,11868,2011,1
201102,33,0,0,1,0,2,13486,2011,1
201102,33,0,0,1,0,2,13360,2011,1
201102,33,0,0,1,2,5,108710,2011,1
201102,33,0,0,1,2,5,108041,2011,1
201102,33,1,1,1,3,6,1934,2011,1
201102,33,1,1,1,2,5,10723,2011,1
201102,33,1,1,1,2,5,11630,2011,1
201102,52,0,0,0,0,1,106325,2011,1
201102,52,0,0,0,0,1,104353,2011,1
201102,52,0,0,0,0,1,119,2011,1
201102,64,1,3,1,3,6,4393,2011,1
201102,64,1,3,1,3,6,3908,2011,1
201102,35,1,6,1,3,0,4171,2011,1
201102,35,1,6,1,3,0,4382,2011,1
201102,36,0,0,1,0,1,46737,2011,1
201102,36,0,0,1,0,1,48016,2011,1
201102,37,0,0,1,0,1,48183,2011,1
201102,37,0,0,1,0,1,47366,2011,1
201102,38,0,0,1,3,6,10020,2011,1
201102,38,0,0,1,3,6,8387,2011,1
201102,38,0,0,1,2,4,15864,2011,1
201102,38,0,0,1,2,4,15669,2011,1
201102,38,0,0,1,2,4,249,2011,1
201102,38,0,0,1,2,5,301417,2011,1
201102,38,0,0,1,2,5,297712,2011,1
201102,38,0,0,1,2,5,4741,2011,1
201102,38,1,2,1,3,6,48070,2011,1
201102,38,1,2,1,3,6,54298,2011,1
201102,38,1,2,1,3,6,2526,2011,1
201102,38,1,4,1,3,6,6619,2011,1
201102,38,1,4,1,3,6,9325,2011,1
201102,38,1,4,1,3,6,402,2011,1
201102,38,1,1,1,2,5,9931,2011,1
201102,38,1,1,1,2,5,9125,2011,1
201102,38,1,1,1,2,5,141,2011,1
201102,38,1,3,1,3,6,13831,2011,1
201102,38,1,3,1,3,6,12521,2011,1
201102,38,1,3,1,3,6,348,2011,1
201102,38,1,5,1,3,6,7029,2011,1
201102,38,1,5,1,3,6,7629,2011,1
201102,53,0,0,0,3,0,86305,2011,1
201102,53,0,0,0,3,0,87225,2011,1
201102,53,1,1,0,3,0,1743,2011,1
201102,53,1,1,0,3,0,1639,2011,1
201102,53,1,5,0,3,0,3871,2011,1
201102,53,1,5,0,3,0,3680,2011,1
201102,39,1,3,1,3,0,6255,2011,1
201102,39,1,3,1,3,0,5695,2011,1
201103,49,1,5,1,3,0,2834,2011,2
201103,49,1,5,1,3,0,2656,2011,2
201103,1,1,1,1,2,4,19577,2011,2
201103,1,1,1,1,2,4,21041,2011,2
201103,2,1,2,1,3,6,7187,2011,2
201103,2,1,2,1,3,6,7188,2011,2
201103,3,1,3,1,3,0,7839,2011,2
201103,3,1,3,1,3,0,8461,2011,2
201103,4,1,4,1,3,6,7992,2011,2
201103,4,1,4,1,3,6,5886,2011,2
201103,5,0,0,0,0,1,13565,2011,2
201103,5,0,0,0,0,1,13629,2011,2
201103,6,0,0,1,0,1,33609,2011,2
201103,6,0,0,1,0,1,32120,2011,2
201103,6,1,5,1,3,0,6626,2011,2
201103,6,1,5,1,0,1,6545,2011,2
201103,7,1,2,1,3,6,5188,2011,2
201103,7,1,2,1,3,6,4821,2011,2
201103,8,0,0,1,2,4,126797,2011,2
201103,8,0,0,1,2,4,128881,2011,2
201103,10,1,2,1,3,0,4221,2011,2
201103,10,1,2,1,3,0,4511,2011,2
201103,13,1,3,1,3,0,16100,2011,2
201103,13,1,3,1,3,0,16133,2011,2
201103,14,1,2,1,3,0,21489,2011,2
201103,14,1,2,1,3,0,20227,2011,2
201103,15,1,2,1,3,0,9506,2011,2
201103,15,1,2,1,3,0,8796,2011,2
201103,16,0,0,1,0,2,110721,2011,2
201103,16,0,0,1,0,2,108745,2011,2
201103,16,1,2,1,3,0,4538,2011,2
201103,16,1,2,1,3,0,3787,2011,2
201103,17,1,2,1,3,6,11356,2011,2
201103,17,1,2,1,3,6,9945,2011,2
201103,57,1,7,1,3,6,9623,2011,2
201103,57,1,7,1,3,6,7935,2011,2
201103,18,0,0,0,0,2,16134,2011,2
201103,18,0,0,0,0,2,15099,2011,2
201103,19,0,0,1,0,2,7663,2011,2
201103,19,0,0,1,0,2,7349,2011,2
201103,20,0,0,1,0,1,5953,2011,2
201103,20,0,0,1,0,1,6529,2011,2
201103,23,1,2,1,3,0,4480,2011,2
201103,23,1,2,1,3,0,4756,2011,2
201103,50,0,0,0,3,0,31868,2011,2
201103,50,0,0,0,3,0,31702,2011,2
201103,24,1,3,1,3,0,8306,2011,2
201103,24,1,3,1,3,0,7869,2011,2
201103,25,1,2,1,3,0,4218,2011,2
201103,25,1,2,1,3,0,4376,2011,2
201103,65,1,8,1,3,0,3218,2011,2
201103,65,1,8,1,3,0,3485,2011,2
201103,26,1,3,1,3,6,16993,2011,2
201103,26,1,3,1,3,6,17345,2011,2
201103,27,0,0,1,0,1,4650,2011,2
201103,27,0,0,1,0,1,4774,2011,2
201103,42,0,0,1,3,0,81,2011,2
201103,31,1,2,1,3,0,10933,2011,2
201103,31,1,2,1,3,0,8909,2011,2
201103,44,1,4,1,3,0,4224,2011,2
201103,44,1,4,1,3,0,3326,2011,2
201103,62,0,0,0,3,0,64,2011,2
201103,62,0,0,0,3,0,64,2011,2
201103,32,1,2,1,3,6,13400,2011,2
201103,32,1,2,1,3,6,12844,2011,2
201103,33,0,0,1,0,2,15155,2011,2
201103,33,0,0,1,0,2,15045,2011,2
201103,33,0,0,1,2,5,122390,2011,2
201103,33,0,0,1,2,5,122741,2011,2
201103,33,1,1,1,3,6,2394,2011,2
201103,33,1,1,1,2,5,10086,2011,2
201103,33,1,1,1,2,5,12717,2011,2
201103,52,0,0,0,0,1,120042,2011,2
201103,52,0,0,0,0,1,121327,2011,2
201103,52,0,0,0,0,1,310,2011,2
201103,64,1,3,1,3,6,5135,2011,2
201103,64,1,3,1,3,6,5061,2011,2
201103,35,1,6,1,3,0,5283,2011,2
201103,35,1,6,1,3,0,5498,2011,2
201103,36,0,0,1,0,1,56921,2011,2
201103,37,0,0,1,0,1,58031,2011,2
201103,37,0,0,1,0,1,56940,2011,2
201103,38,0,0,1,3,6,11826,2011,2
201103,38,0,0,1,3,6,13035,2011,2
201103,38,0,0,1,2,4,18533,2011,2
201103,38,0,0,1,2,4,18929,2011,2
201103,38,0,0,1,2,4,313,2011,2
201103,38,0,0,1,2,5,352122,2011,2
201103,38,0,0,1,2,5,359645,2011,2
201103,38,0,0,1,2,5,5954,2011,2
201103,38,1,2,1,3,6,61695,2011,2
201103,38,1,2,1,3,6,57664,2011,2
201103,38,1,2,1,3,6,2369,2011,2
201103,38,1,4,1,3,6,8772,2011,2
201103,38,1,4,1,3,6,7000,2011,2
201103,38,1,4,1,3,6,306,2011,2
201103,38,1,1,1,2,5,12670,2011,2
201103,38,1,1,1,2,5,12345,2011,2
201103,38,1,1,1,2,5,417,2011,2
201103,38,1,3,1,3,6,16724,2011,2
201103,38,1,3,1,3,6,17715,2011,2
201103,38,1,3,1,3,6,215,2011,2
201103,38,1,5,1,3,6,8822,2011,2
201103,38,1,5,1,3,6,9245,2011,2
201103,53,0,0,0,3,0,104167,2011,2
201103,53,0,0,0,3,0,109163,2011,2
201103,53,1,1,0,3,0,2759,2011,2
201103,53,1,1,0,3,0,2860,2011,2
201103,53,1,5,0,3,0,5384,2011,2
201103,53,1,5,0,3,0,4796,2011,2
201103,39,1,3,1,3,0,7916,2011,2
201103,39,1,3,1,3,0,8207,2011,2
201104,49,1,5,1,3,0,2832,2011,3
201104,49,1,5,1,3,0,2910,2011,3
201104,1,1,1,1,2,4,19483,2011,3
201104,1,1,1,1,2,4,20869,2011,3
201104,2,1,2,1,3,6,7014,2011,3
201104,2,1,2,1,3,6,6932,2011,3
201104,3,1,3,1,3,0,12705,2011,3
201104,3,1,3,1,3,0,11281,2011,3
201104,4,1,4,1,3,6,7971,2011,3
201104,4,1,4,1,3,6,5625,2011,3
201104,5,0,0,0,0,1,14696,2011,3
201104,5,0,0,0,0,1,15708,2011,3
201104,6,0,0,1,0,1,34571,2011,3
201104,6,0,0,1,0,1,34403,2011,3
201104,6,1,5,1,3,0,7585,2011,3
201104,6,1,5,1,0,1,7617,2011,3
201104,7,1,2,1,3,6,4831,2011,3
201104,7,1,2,1,3,6,4774,2011,3
201104,8,0,0,1,1,3,76309,2011,3
201104,8,0,0,1,1,3,75345,2011,3
201104,8,0,0,1,2,4,56847,2011,3
201104,8,0,0,1,2,4,57134,2011,3
201104,10,1,2,1,3,0,5734,2011,3
201104,10,1,2,1,3,0,5550,2011,3
201104,13,1,3,1,3,0,18189,2011,3
201104,13,1,3,1,3,0,17709,2011,3
201104,14,1,2,1,3,0,21636,2011,3
201104,14,1,2,1,3,0,18830,2011,3
201104,15,1,2,1,3,0,9713,2011,3
201104,15,1,2,1,3,0,8991,2011,3
201104,16,0,0,1,0,2,108537,2011,3
201104,16,0,0,1,0,2,108043,2011,3
201104,16,1,2,1,3,0,3671,2011,3
201104,16,1,2,1,3,0,3438,2011,3
201104,17,1,2,1,3,6,10194,2011,3
201104,17,1,2,1,3,6,9500,2011,3
201104,57,1,7,1,3,6,9583,2011,3
201104,57,1,7,1,3,6,7428,2011,3
201104,18,0,0,0,0,2,17004,2011,3
201104,18,0,0,0,0,2,17011,2011,3
201104,19,0,0,1,0,2,7634,2011,3
201104,19,0,0,1,0,2,9681,2011,3
201104,20,0,0,1,0,1,4799,2011,3
201104,20,0,0,1,0,1,6130,2011,3
201104,23,1,2,1,3,0,3845,2011,3
201104,23,1,2,1,3,0,3716,2011,3
201104,50,0,0,0,3,0,31723,2011,3
201104,50,0,0,0,3,0,31835,2011,3
201104,24,1,3,1,3,0,10482,2011,3
201104,24,1,3,1,3,0,10314,2011,3
201104,25,1,2,1,3,0,4429,2011,3
201104,25,1,2,1,3,0,4674,2011,3
201104,65,1,8,1,3,0,2558,2011,3
201104,65,1,8,1,3,0,3100,2011,3
201104,26,1,3,1,3,6,16716,2011,3
201104,26,1,3,1,3,6,16822,2011,3
201104,27,0,0,1,0,1,5136,2011,3
201104,27,0,0,1,0,1,4920,2011,3
201104,58,0,0,1,0,2,1477,2011,3
201104,58,0,0,1,0,2,1523,2011,3
201104,42,0,0,1,3,0,226,2011,3
201104,31,1,2,1,3,0,11538,2011,3
201104,31,1,2,1,3,0,10785,2011,3
201104,44,1,4,1,3,0,5302,2011,3
201104,44,1,4,1,3,0,4203,2011,3
201104,32,1,2,1,3,6,13554,2011,3
201104,32,1,2,1,3,6,12507,2011,3
201104,33,0,0,1,0,2,18445,2011,3
201104,33,0,0,1,0,2,18529,2011,3
201104,33,0,0,1,2,5,121183,2011,3
201104,33,0,0,1,2,5,120900,2011,3
201104,33,1,1,1,3,6,1973,2011,3
201104,33,1,1,1,2,5,9090,2011,3
201104,33,1,1,1,2,5,12322,2011,3
201104,52,0,0,0,0,1,120942,2011,3
201104,52,0,0,0,0,1,118655,2011,3
201104,52,0,0,0,0,1,178,2011,3
201104,64,1,3,1,3,6,6280,2011,3
201104,64,1,3,1,3,6,6000,2011,3
201104,35,1,6,1,3,0,4863,2011,3
201104,35,1,6,1,3,0,4966,2011,3
201104,36,0,0,1,0,1,65593,2011,3
201104,36,0,0,1,0,1,67194,2011,3
201104,37,0,0,1,0,1,63675,2011,3
201104,37,0,0,1,0,1,64362,2011,3
201104,38,0,0,1,3,6,10853,2011,3
201104,38,0,0,1,3,6,10564,2011,3
201104,38,0,0,1,2,4,18035,2011,3
201104,38,0,0,1,2,4,18438,2011,3
201104,38,0,0,1,2,4,256,2011,3
201104,38,0,0,1,2,5,342669,2011,3
201104,38,0,0,1,2,5,350324,2011,3
201104,38,0,0,1,2,5,4855,2011,3
201104,38,1,2,0,3,6,58007,2011,3
201104,38,1,2,1,3,6,2097,2011,3
201104,38,1,2,1,3,6,54974,2011,3
201104,38,1,2,1,3,6,2193,2011,3
201104,38,1,4,1,3,6,9505,2011,3
201104,38,1,4,1,3,6,7280,2011,3
201104,38,1,4,1,3,6,574,2011,3
201104,38,1,1,1,2,5,11501,2011,3
201104,38,1,1,1,2,5,13238,2011,3
201104,38,1,1,1,2,5,158,2011,3
201104,38,1,3,1,3,6,28892,2011,3
201104,38,1,3,1,3,6,28053,2011,3
201104,38,1,3,1,3,6,448,2011,3
201104,38,1,5,1,3,6,9994,2011,3
201104,38,1,5,1,3,6,9604,2011,3
201104,53,0,0,0,3,0,48363,2011,3
201104,53,0,0,0,3,0,49604,2011,3
201104,53,0,0,0,1,3,65332,2011,3
201104,53,0,0,0,1,3,66293,2011,3
201104,53,1,1,0,3,0,476,2011,3
201104,53,1,1,0,3,0,370,2011,3
201104,53,1,5,0,3,0,3477,2011,3
201104,53,1,5,0,3,0,1378,2011,3
201104,53,1,5,0,1,3,1854,2011,3
201104,39,1,3,1,3,0,8915,2011,3
201104,39,1,3,1,3,0,8971,2011,3
201105,49,1,5,1,3,0,3106,2011,4
201105,49,1,5,1,3,0,3134,2011,4
201105,60,1,3,1,3,0,1830,2011,4
201105,60,1,3,1,3,0,1638,2011,4
201105,1,1,1,1,3,0,10851,2011,4
201105,1,1,1,1,3,0,11554,2011,4
201105,1,1,1,1,3,6,12237,2011,4
201105,1,1,1,1,3,6,13028,2011,4
201105,2,1,2,1,3,6,7196,2011,4
201105,2,1,2,1,3,6,7497,2011,4
201105,3,1,3,1,3,0,12888,2011,4
201105,3,1,3,1,3,0,13285,2011,4
201105,4,1,4,1,3,6,7747,2011,4
201105,4,1,4,1,3,6,5717,2011,4
201105,5,0,0,0,0,1,25074,2011,4
201105,5,0,0,0,0,1,22186,2011,4
201105,6,0,0,1,0,1,34031,2011,4
201105,6,0,0,1,0,1,35333,2011,4
201105,6,1,5,1,3,0,7009,2011,4
201105,6,1,5,1,0,1,6907,2011,4
201105,7,1,2,1,3,6,5677,2011,4
201105,7,1,2,1,3,6,6327,2011,4
201105,8,0,0,1,1,3,140745,2011,4
201105,8,0,0,1,1,3,138199,2011,4
201105,10,1,2,1,3,0,6074,2011,4
201105,10,1,2,1,3,0,6573,2011,4
201105,13,1,3,1,3,0,18398,2011,4
201105,13,1,3,1,3,0,19626,2011,4
201105,14,1,2,1,3,0,21361,2011,4
201105,14,1,2,1,3,0,22277,2011,4
201105,15,1,2,1,3,0,10718,2011,4
201105,15,1,2,1,3,0,11107,2011,4
201105,16,0,0,1,0,2,118431,2011,4
201105,16,0,0,1,0,2,115620,2011,4
201105,16,1,2,1,3,0,4511,2011,4
201105,16,1,2,1,3,0,5002,2011,4
201105,17,1,2,1,3,6,11782,2011,4
201105,17,1,2,1,3,6,12376,2011,4
201105,57,1,7,1,3,6,9642,2011,4
201105,57,1,7,1,3,6,9231,2011,4
201105,18,0,0,0,0,2,21591,2011,4
201105,18,0,0,0,0,2,20707,2011,4
201105,19,0,0,1,0,2,7468,2011,4
201105,19,0,0,1,0,2,7290,2011,4
201105,20,0,0,1,0,1,5211,2011,4
201105,20,0,0,1,0,1,6540,2011,4
201105,23,1,2,1,3,0,4235,2011,4
201105,23,1,2,1,3,0,5334,2011,4
201105,50,0,0,0,3,0,32332,2011,4
201105,50,0,0,0,3,0,40174,2011,4
201105,24,1,3,1,3,0,10516,2011,4
201105,24,1,3,1,3,0,10430,2011,4
201105,25,1,2,1,3,0,6380,2011,4
201105,25,1,2,1,3,0,6696,2011,4
201105,65,1,8,1,3,0,3009,2011,4
201105,65,1,8,1,3,0,2775,2011,4
201105,26,1,3,1,3,6,21945,2011,4
201105,26,1,3,1,3,6,21907,2011,4
201105,27,0,0,1,0,1,4843,2011,4
201105,27,0,0,1,0,1,4831,2011,4
201105,58,0,0,1,0,2,9270,2011,4
201105,58,0,0,1,0,2,8838,2011,4
201105,42,0,0,1,3,0,123,2011,4
201105,31,1,2,1,3,0,11974,2011,4
201105,31,1,2,1,3,0,11594,2011,4
201105,44,1,4,1,3,0,1241,2011,4
201105,44,1,4,1,3,0,846,2011,4
201105,32,1,2,1,3,6,13059,2011,4
201105,32,1,2,1,3,6,15866,2011,4
201105,33,0,0,1,0,2,11631,2011,4
201105,33,0,0,1,0,2,11004,2011,4
201105,33,0,0,1,2,5,126242,2011,4
201105,33,0,0,1,2,5,124106,2011,4
201105,33,1,1,1,3,6,2131,2011,4
201105,33,1,1,1,2,5,9473,2011,4
201105,33,1,1,1,2,5,13312,2011,4
201105,52,0,0,0,0,1,133496,2011,4
201105,52,0,0,0,0,1,130802,2011,4
201105,52,0,0,0,0,1,104,2011,4
201105,34,0,0,0,3,0,3455,2011,4
201105,34,0,0,0,3,0,3563,2011,4
201105,64,1,3,1,3,6,6353,2011,4
201105,64,1,3,1,3,6,6646,2011,4
201105,35,1,6,1,3,0,4945,2011,4
201105,35,1,6,1,3,0,4514,2011,4
